"long","lat","K","dK_dx","dK_dy"
-122.94,36.42,1.53351988519555e-06,7.37081207795128e-05,1.51662538188545e-05
-122.9,36.42,1.78629078217646e-06,7.48035439525116e-05,6.65383229533139e-06
-122.86,36.42,1.89718798709865e-06,6.56727464645143e-05,5.99450346117224e-06
-122.82,36.42,1.99709637811818e-06,4.2577417528667e-05,1.9276630416674e-05
-122.78,36.42,2.31837355172942e-06,1.4630845684799e-05,2.03832921012863e-05
-122.74,36.42,2.65809508675086e-06,3.68265041754541e-06,-1.07079312176238e-05
-122.7,36.42,2.47962956645713e-06,2.26957877738945e-06,-9.02702985975577e-06
-122.66,36.42,2.32917906879453e-06,8.59380717212517e-06,-2.41450343628446e-05
-122.62,36.42,1.92676182941379e-06,1.74365702787794e-05,-3.87618626248975e-05
-122.58,36.42,1.28073078566549e-06,2.24298823372086e-05,-2.59017152726857e-05
-122.54,36.42,8.49035531120732e-07,2.2454182400109e-05,3.41697728692221e-06
-122.5,36.42,9.05985152569435e-07,2.09229051657702e-05,2.11118924530638e-05
-122.46,36.42,1.25785002678716e-06,1.3311230024902e-05,9.83561579013239e-06
-122.42,36.42,1.4217769566227e-06,2.42773977881649e-06,2.21437975141119e-06
-122.38,36.42,1.45868328581289e-06,-3.1452976324792e-06,7.86079115359101e-06
-122.34,36.42,1.58969647170607e-06,1.83460275448562e-05,2.23668890356685e-05
-122.3,36.42,1.96247795563388e-06,8.37669537509165e-05,5.50920190157961e-05
-122.26,36.42,2.88067827256382e-06,0.000172758941111016,0.00011525817081998
-122.22,36.42,4.80164778623015e-06,0.000218258267059365,0.000172683045759675
-122.18,36.42,7.6796985488914e-06,0.000215550907638038,0.000127619343065697
-122.14,36.42,9.80668759998636e-06,0.000188188137033965,3.63437105655694e-05
-122.1,36.42,1.04124161094125e-05,0.000102549280064696,-1.59209793436009e-05
-122.06,36.42,1.01470664536858e-05,-1.74494674088884e-05,-7.02641338931087e-05
-122.02,36.42,8.97599755546735e-06,-6.27976112355308e-05,-0.000104388838808932
-121.98,36.42,7.23618357531848e-06,-5.44632769497947e-05,-8.73725586821491e-05
-121.94,36.42,5.77997426394933e-06,-5.40187431775145e-05,-8.77881701027971e-05
-121.9,36.42,4.31683809556938e-06,-4.52843505411878e-05,-5.38723014154583e-05
-121.86,36.42,3.41896640531174e-06,-3.59627094953723e-05,-9.45848276761561e-06
-121.82,36.42,3.26132502585148e-06,-3.53264150313514e-05,9.86581506854357e-06
-121.78,36.42,3.42575527699387e-06,-3.39743480974314e-05,7.46401836563225e-06
-121.74,36.42,3.55015558308774e-06,-3.23337314180157e-05,2.93377845968535e-06
-121.7,36.42,3.59905189074916e-06,-3.1523333254146e-05,1.07728667513439e-06
-121.66,36.42,3.61700666866807e-06,-3.09243351665885e-05,2.80465634091373e-07
-121.62,36.42,3.62168109590293e-06,-3.06994045364812e-05,2.80465634091373e-07
-123.98,36.46,1.16539094931964e-06,-2.2193990134631e-06,4.38965947513455e-06
-123.94,36.46,1.23855194057188e-06,-2.14560791238773e-06,-1.4646796346778e-05
-123.9,36.46,9.94438668125577e-07,2.49396458448014e-06,-1.42324391316835e-05
-123.86,36.46,7.57231349264186e-07,5.86694309150996e-06,-3.87035646318446e-06
-123.82,36.46,6.92725408211111e-07,2.27754410856812e-07,-2.59340145723408e-06
-123.78,36.46,6.49502050590543e-07,-3.8664592355269e-06,1.75371493179661e-05
-123.74,36.46,9.41787872556644e-07,-5.35799261180721e-06,1.26339404803708e-05
-123.7,36.46,1.15235354722949e-06,-6.96881955997194e-06,-2.11749585985454e-05
-123.66,36.46,7.99437570587069e-07,-7.71756850751791e-06,-7.58602656991785e-06
-123.62,36.46,6.73003794421771e-07,6.34390768480252e-07,2.59382609442474e-05
-123.58,36.46,1.10530814349256e-06,1.12835910652115e-05,2.27874504798638e-05
-123.54,36.46,1.48509898482362e-06,3.23887492497777e-05,1.74098990209938e-06
-123.5,36.46,1.51411548319195e-06,3.01749638557136e-05,-2.31105756106482e-05
-123.46,36.46,1.12893922301448e-06,1.05045214425876e-05,1.87994845827999e-05
-123.42,36.46,1.44226396606114e-06,1.89939932509455e-06,8.55180864990885e-05
-123.38,36.46,2.86756540771262e-06,4.22305476864656e-05,0.000117262016763093
-123.34,36.46,4.82193235376417e-06,0.000115619521352695,1.63212405613461e-05
-123.3,36.46,5.0939530297866e-06,6.43641855917354e-05,-3.53727414640634e-05
-123.26,36.46,4.50440733871888e-06,3.35725738951532e-07,-5.81723672527185e-05
-123.22,36.46,3.5348678845069e-06,-8.24617989415196e-06,-3.34177607511825e-05
-123.18,36.46,2.97790520532053e-06,-3.47791762133175e-06,-4.3715894861255e-06
-123.14,36.46,2.90504538055177e-06,-1.32161044825988e-06,-1.29559909027996e-05
-123.1,36.46,2.68911219883845e-06,3.18981120012294e-06,-2.37294023631403e-05
-123.06,36.46,2.29362215945277e-06,3.50420915347796e-06,-8.09483496278834e-06
-123.02,36.46,2.1587082434063e-06,7.81722387623515e-07,1.28963366028931e-05
-122.98,36.46,2.37364718678785e-06,6.076987670288e-06,2.33004826839746e-05
-122.94,36.46,2.76198856485409e-06,1.56890776528079e-05,1.62616769918533e-05
-122.9,36.46,3.03301651471832e-06,2.2788890422299e-05,-2.47696519266585e-06
-122.86,36.46,2.99173376150722e-06,2.22122047898234e-05,-1.71008254746751e-05
-122.82,36.46,2.70672000359597e-06,1.70823106149762e-05,-8.66994142719402e-06
-122.78,36.46,2.5622209798094e-06,1.02260678065148e-05,9.4350968340327e-06
-122.74,36.46,2.71947259370995e-06,7.7309145428671e-06,-1.21210028577798e-05
-122.7,36.46,2.51745587941362e-06,8.91033894482626e-06,-2.70280146502005e-06
-122.66,36.46,2.47240918832995e-06,1.32300627750611e-05,-1.53022712561904e-05
-122.62,36.46,2.21737133406011e-06,1.9860117405285e-05,-3.37685505664683e-05
-122.58,36.46,1.6545621579523e-06,2.40144477533634e-05,-2.58774152097854e-05
-122.54,36.46,1.22327190445588e-06,2.27546480173092e-05,1.88570005258344e-06
-122.5,36.46,1.25470023866561e-06,1.5591961634004e-05,1.35002173121956e-05
-122.46,36.46,1.47970386053553e-06,2.81464564920556e-06,-1.04787445595315e-06
-122.42,36.46,1.46223928626965e-06,-6.69253192098087e-06,-3.3586576598845e-06
-122.38,36.46,1.4062616586049e-06,1.22266401843979e-05,2.93521163309264e-05
-122.34,36.46,1.89546359745368e-06,8.94596748424055e-05,8.77878152417288e-05
-122.3,36.46,3.35859385148249e-06,0.000180934521391132,0.000144084006375896
-122.26,36.46,5.75999395774743e-06,0.000190424240596639,0.000160757496768329
-122.22,36.46,8.43928557055291e-06,6.25481527581802e-05,0.000169975686338348
-122.18,36.46,1.1272213676192e-05,-0.000163224656144901,0.000100256572461624
-122.14,36.46,1.29431565505524e-05,-0.000296240599160496,-4.92951464036989e-05
-122.1,36.46,1.21215707771575e-05,-0.000312990051495441,-0.000135919726817186
-122.06,36.46,9.85624199687103e-06,-0.000287487545267052,-0.000115612277719751
-122.02,36.46,7.92937070154184e-06,-0.000235712195090925,-9.60545045231964e-05
-121.98,36.46,6.3284622928219e-06,-0.000180322766268815,-8.6928024909869e-05
-121.94,36.46,4.87966187765742e-06,-0.000143714626862924,-7.90537774664705e-05
-121.9,36.46,3.56209891988291e-06,-0.000113125455190052,-4.45506603696428e-05
-121.86,36.46,2.8195879137222e-06,-8.99642172551613e-05,-8.82218830359468e-06
-121.82,36.46,2.67255144199562e-06,-8.40909637719939e-05,1.12178820024636e-05
-121.78,36.46,2.85951614203668e-06,-8.72251664061301e-05,9.10463504504792e-06
-121.74,36.46,3.01126005945415e-06,-9.27944256916347e-05,3.74417662355503e-06
-121.7,36.46,3.07366300318006e-06,-9.87131025530562e-05,1.67628476269191e-06
-121.66,36.46,3.10160108255826e-06,-0.000101465146982238,5.0539626419871e-07
-121.62,36.46,3.11002435362824e-06,-0.000102064388458208,5.0539626419871e-07
-123.98,36.5,1.12840096576192e-06,-1.20470166649717e-05,4.46345057620991e-06
-123.94,36.5,1.20279180869875e-06,-1.28669075213923e-05,-1.00072238499102e-05
-123.9,36.5,1.03600474453358e-06,-1.21401655233943e-05,-1.08594606246536e-05
-123.86,36.5,8.55013734122685e-07,-7.5182356510852e-06,-9.50954514383761e-06
-123.82,36.5,6.96521315058725e-07,-3.5781351061321e-06,-6.68761510361779e-06
-123.78,36.5,5.85061063331762e-07,-4.18059619241024e-06,1.60456159416858e-05
-123.74,36.5,8.52487995693191e-07,-8.99165157896135e-06,1.10231135322061e-05
-123.7,36.5,1.03620655456329e-06,-1.4920352693655e-05,-2.19237075460913e-05
-123.66,36.5,6.70811428795103e-07,-1.05289197270664e-05,7.65932706080314e-07
-123.62,36.5,6.83576973896442e-07,5.12133248858186e-06,3.65874612409786e-05
-123.58,36.5,1.29336799457942e-06,3.20389306230124e-05,4.389260866443e-05
-123.54,36.5,2.02491147231992e-06,5.28857141298447e-05,-4.72795491964657e-07
-123.5,36.5,2.01703154745384e-06,2.18173214369608e-05,-4.27810180237743e-05
-123.46,36.5,1.30401458039094e-06,-2.88317724355975e-06,1.01943624653069e-05
-123.42,36.5,1.47392062147938e-06,6.56934706557642e-06,0.00012584923486046
-123.38,36.5,3.57140786915371e-06,2.15569401715745e-05,0.000190650990429322
-123.34,36.5,6.74892437630908e-06,3.98125607687542e-05,-3.4934095199613e-05
-123.3,36.5,6.16668945631553e-06,-4.52144811902822e-05,-9.94012013168473e-05
-123.26,36.5,4.51000276770141e-06,-0.000116134333367009,-6.6754272885822e-05
-123.22,36.5,3.39743155293771e-06,-0.000105584886756591,-2.86494984783623e-05
-123.18,36.5,2.91993991163167e-06,-8.29758549325189e-05,-2.21528231305363e-06
-123.14,36.5,2.88301853974744e-06,-7.28582234161681e-05,-8.44456925441677e-06
-123.1,36.5,2.74227571884049e-06,-6.77605469917987e-05,-2.34150044097853e-05
-123.06,36.5,2.35202564534407e-06,-6.20670311442802e-05,-1.08173217286428e-05
-123.02,36.5,2.17173694986669e-06,-5.86008614746487e-05,1.81916018855576e-05
-122.98,36.5,2.47493031462599e-06,-6.16684040314807e-05,3.29125726664945e-05
-122.94,36.5,3.02347319240089e-06,-6.09115031636771e-05,2.33614897613444e-05
-122.9,36.5,3.41283135508997e-06,-5.0226805319866e-05,-3.05365082514137e-06
-122.86,36.5,3.36193717467094e-06,-2.90277058099811e-05,-2.22307196495223e-05
-122.82,36.5,2.99142518051224e-06,-2.49741846708833e-06,-1.55261842356554e-05
-122.78,36.5,2.73265544325131e-06,1.06300778098487e-05,6.93994357038499e-06
-122.74,36.5,2.8483211694244e-06,1.63108011931866e-05,-1.09415784558206e-05
-122.7,36.5,2.66596152849405e-06,1.92386161675668e-05,1.61692236521479e-06
-122.66,36.5,2.69291023458097e-06,1.60362281476086e-05,-8.67221662596647e-06
-122.62,36.5,2.54837329081486e-06,1.34573201366391e-05,-2.96142202183898e-05
-122.58,36.5,2.0548029538417e-06,1.62599169519372e-05,-2.71372149458396e-05
-122.54,36.5,1.6025160380777e-06,1.86824774184126e-05,-5.27698633072174e-06
-122.5,36.5,1.51456626589901e-06,1.39379327741982e-05,7.22901327397138e-07
-122.46,36.5,1.52661462135562e-06,6.1757407931335e-06,-1.05550520261396e-05
-122.42,36.5,1.35069708758663e-06,2.20052205300265e-05,1.55605144454942e-05
-122.38,36.5,1.61003899501154e-06,8.28002717603457e-05,0.000106585150988934
-122.34,36.5,3.38645817816044e-06,0.000121549264032786,0.000179262661790456
-122.3,36.5,6.37416920800136e-06,8.30123863819983e-05,0.000153573725581403
-122.26,36.5,8.93373130102475e-06,-5.49941338322808e-05,3.28814089298697e-05
-122.22,36.5,9.48175478318924e-06,-0.000177672178740328,-5.57971225647334e-05
-122.18,36.5,8.55180274044369e-06,-0.000265760780354322,-3.27593705539715e-05
-122.14,36.5,8.00581323121083e-06,-0.000308827799050061,-6.6044598738644e-05
-122.1,36.5,6.90506991890009e-06,-0.00027734229113006,-0.000110417220588796
-122.06,36.5,5.06478290908683e-06,-0.000204380970992562,-6.38369275436239e-05
-122.02,36.5,4.00083411669309e-06,-0.000144545050938539,-4.06650757010869e-05
-121.98,36.5,3.32308285500831e-06,-0.000105919220528057,-5.03198855039781e-05
-121.94,36.5,2.48441809660868e-06,-7.56045859407304e-05,-4.84646057935981e-05
-121.9,36.5,1.67667466671538e-06,-2.93380085393982e-05,-2.1389422434752e-05
-121.86,36.5,1.32018429280284e-06,-4.43387732086713e-07,-2.94893482042734e-06
-121.82,36.5,1.27103537912905e-06,3.85682176995773e-06,8.0836793683274e-06
-121.78,36.5,1.40576336860118e-06,-4.70450232249811e-06,3.53537575954336e-06
-121.74,36.5,1.4646862979269e-06,-8.97003465383231e-06,-2.17450023786645e-06
-121.7,36.5,1.42844462729579e-06,-9.03999097257367e-06,-1.07575966649004e-06
-121.66,36.5,1.41051529952096e-06,-9.13232912192513e-06,-9.38452117713104e-08
-121.62,36.5,1.4089512126581e-06,-9.25924743866843e-06,-9.38452117713104e-08
-123.98,36.54,9.27617354679054e-07,-1.38612300617818e-05,3.64355971978938e-06
-123.94,36.54,9.88343350008877e-07,-1.43717643535413e-05,-9.28048185191223e-06
-123.9,36.54,8.33668652477007e-07,-1.90387532159721e-05,-6.2375307523445e-06
-123.86,36.54,7.29709806604599e-07,-1.82170230204056e-05,-5.56944459888452e-06
-123.82,36.54,6.36885729956523e-07,-1.09813814495415e-05,-7.29007618989594e-06
-123.78,36.54,5.15384460124924e-07,-8.5230984438309e-06,1.12345605551346e-05
-123.74,36.54,7.02627136043835e-07,-1.20241085780346e-05,5.09441241751242e-06
-123.7,36.54,7.87534009669042e-07,-1.14873553664054e-05,-1.75322745795028e-05
-123.66,36.54,4.95329433343996e-07,4.68937726993281e-06,1.64161849217286e-05
-123.62,36.54,7.68932515372806e-07,2.3229847242867e-05,6.35050593754091e-05
-123.58,36.54,1.82735017162962e-06,3.00469281462167e-05,6.47393921712623e-05
-123.54,36.54,2.90634004115066e-06,3.59767338574743e-05,-3.15411881848486e-05
-123.5,36.54,2.38065357140319e-06,2.05811442676606e-05,-6.74815167042948e-05
-123.46,36.54,1.25596162633161e-06,1.19651757037002e-06,1.96468867744431e-05
-123.42,36.54,1.58340973923899e-06,1.46792769289675e-07,0.000140836827966458
-123.38,36.54,3.93069020534662e-06,4.13680434319973e-07,0.000208906611026502
-123.34,36.54,7.41246705578831e-06,-1.05023831829757e-05,-0.000119961137158649
-123.3,36.54,5.41311476981082e-06,-4.8863540570874e-05,-0.000170321053493574
-123.26,36.54,2.57443054491793e-06,-7.35597000609001e-05,-5.62048262754042e-05
-123.22,36.54,1.63768344032786e-06,-5.81637801351016e-05,-6.04046665429025e-06
-123.18,36.54,1.53700899608969e-06,-4.40403110126222e-05,7.90234920329714e-06
-123.14,36.54,1.66871481614464e-06,-4.18561494748926e-05,-3.34689283004729e-06
-123.1,36.54,1.61293326897718e-06,-4.44976250056264e-05,-1.77214885622668e-05
-123.06,36.54,1.31757512627274e-06,-4.11961269876032e-05,-7.35115205901133e-06
-123.02,36.54,1.19505592528921e-06,-3.51860944811212e-05,1.51240593287256e-05
-122.98,36.54,1.44712358076797e-06,-4.20524171113244e-05,3.36694735342981e-05
-122.94,36.54,2.00828147300628e-06,-4.91773752912577e-05,3.40461876051555e-05
-122.9,36.54,2.5757179330922e-06,-4.32279812323954e-05,1.81454486847435e-05
-122.86,36.54,2.87814207783793e-06,-2.35976130352435e-05,4.29956769337042e-06
-122.82,36.54,2.9498015393941e-06,-1.79330253750302e-06,-2.39868795871836e-06
-122.78,36.54,2.90982340674879e-06,9.15517286625155e-06,1.26206669537229e-05
-122.74,36.54,3.12016785597751e-06,1.86436048916343e-05,-8.01376348144043e-06
-122.7,36.54,2.98660513128683e-06,2.44049634040924e-05,-1.58546565474341e-06
-122.66,36.54,2.96018070370778e-06,2.35491562091451e-05,-1.1251124636936e-05
-122.62,36.54,2.77266195975884e-06,2.23259201001604e-05,-2.68116234030917e-05
-122.58,36.54,2.32580156970732e-06,2.52338063736649e-05,-2.47146544793642e-05
-122.54,36.54,1.91389066171791e-06,2.57078071475093e-05,-1.00215309749362e-05
-122.5,36.54,1.74686514546898e-06,1.8154904400991e-05,-7.03929065366755e-06
-122.46,36.54,1.62954363457452e-06,1.88662589339911e-05,5.27442771075339e-06
-122.42,36.54,1.71745076308707e-06,7.83495282963164e-05,7.63555656758135e-05
-122.38,36.54,2.99004352435063e-06,0.000121219442938295,0.000145334143261374
-122.34,36.54,5.41227924537353e-06,7.19271388693379e-07,0.000140725784139668
-122.3,36.54,7.75770898103467e-06,-0.000130968257079253,1.55672053671239e-05
-122.26,36.54,8.01716240382007e-06,-0.000210613223962212,-8.97966359781779e-05
-122.22,36.54,6.52055180418377e-06,-0.000210180181083399,-0.000143885724178727
-122.18,36.54,4.12245640120498e-06,-0.000146907412025698,-7.58263892497106e-05
-122.14,36.54,2.85868324704314e-06,-9.86113465584784e-05,-3.45590908186429e-05
-122.1,36.54,2.28269840006576e-06,-7.01376241448143e-05,-3.7455900451298e-05
-122.06,36.54,1.65843339254412e-06,-3.05228218844413e-05,-4.00100748960123e-06
-122.02,36.54,1.5917499343841e-06,-9.33806497281424e-06,-2.0392452906046e-06
-121.98,36.54,1.55776251287403e-06,3.65925096077917e-06,-2.00052509166513e-05
-121.94,36.54,1.22434166426317e-06,1.02958840874594e-05,-2.19802839226593e-06
-121.9,36.54,1.18770785772541e-06,7.86531270939547e-06,7.50519837255951e-06
-121.86,36.54,1.31279449726806e-06,7.19207270435043e-06,1.3512746816171e-06
-121.82,36.54,1.33531574196168e-06,3.67828324443248e-06,-4.77644724128431e-07
-121.78,36.54,1.32735499655954e-06,-6.20317453462124e-06,-7.30156571790839e-07
-121.74,36.54,1.31518572036303e-06,-9.2436278636986e-06,-2.24445655660781e-06
-121.7,36.54,1.27777811108623e-06,-8.2004331624758e-06,-1.1680978158415e-06
-121.66,36.54,1.25830981415554e-06,-7.55988968533888e-06,-2.20763528514616e-07
-121.62,36.54,1.25463042201363e-06,-7.42182889675622e-06,-2.20763528514616e-07
-123.98,36.58,6.96596853649358e-07,4.47668441975509e-07,3.13302542802993e-06
-123.94,36.58,7.48813944116523e-07,6.86146470717633e-07,-1.39474707143431e-05
-123.9,36.58,5.16356098877472e-07,-1.56434567026354e-06,-5.41580055677798e-06
-123.86,36.58,4.26092756264505e-07,-9.73950088916002e-07,1.66619697197958e-06
-123.82,36.58,4.53862705797498e-07,3.59837219032691e-06,-4.83179318418535e-06
-123.78,36.58,3.73332819394409e-07,3.3221867033862e-06,7.73355042093093e-06
-123.74,36.58,5.02225326409925e-07,1.33139141312491e-06,5.63116562914164e-06
-123.7,36.58,5.96078086895619e-07,3.65321522258121e-06,-1.35554194316454e-06
-123.66,36.58,5.7348572117621e-07,8.97172772470838e-06,3.49566548946628e-05
-123.62,36.58,1.15609663608726e-06,1.22661164047425e-05,7.03221402787587e-05
-123.58,36.58,2.3281323073999e-06,2.94687319176673e-06,7.06691978825199e-05
-123.54,36.58,3.50595227210857e-06,2.11051203562841e-06,-4.69367777746622e-05
-123.5,36.58,2.72367264253086e-06,1.40313066350594e-05,-8.68661434015855e-05
-123.46,36.58,1.27590358583777e-06,8.28262806491774e-06,1.85971619733627e-05
-123.42,36.58,1.58585628539382e-06,-1.1298923688322e-05,0.000141103715631488
-123.38,36.58,3.93758487925195e-06,-1.14372680669953e-05,0.000197990547409206
-123.34,36.58,7.23742733607205e-06,-2.85757111715138e-05,-0.000158322294546548
-123.3,36.58,4.59872242696293e-06,-2.61459169951639e-05,-0.0001950172129836
-123.26,36.58,1.34843554390292e-06,-1.64068967291193e-05,-4.08089063496057e-05
-123.22,36.58,6.6828710474283e-07,-1.18776330078764e-05,8.08300246818908e-06
-123.18,36.58,8.03003812545981e-07,-9.90382101705073e-06,1.00865107410268e-05
-123.14,36.58,9.71112324896429e-07,-1.13930777220348e-05,-5.98836836078112e-06
-123.1,36.58,8.71306185550077e-07,-1.49638579643492e-05,-1.44199905442436e-05
-123.06,36.58,6.30973009812683e-07,-1.58731417361337e-05,-1.34111955252927e-06
-123.02,36.58,6.08621017270528e-07,-1.39358452187696e-05,8.25773669852233e-06
-122.98,36.58,7.462499622459e-07,-1.59504547857317e-05,2.65445153543648e-05
-122.94,36.58,1.18865855148531e-06,-1.71177683711303e-05,3.99955816640178e-05
-122.9,36.58,1.85525157921894e-06,-1.31664085538148e-05,3.77758168818954e-05
-122.86,36.58,2.48484852725053e-06,-8.20830967937474e-06,2.61038781911109e-05
-122.82,36.58,2.91991316376905e-06,-9.79160457757854e-06,8.54978744503621e-06
-122.78,36.58,3.06240962118632e-06,-4.54958016393288e-06,2.21090989791056e-05
-122.74,36.58,3.43089460417141e-06,1.58816524309996e-05,-2.25240496898227e-06
-122.7,36.58,3.39335452135504e-06,3.42321551044432e-05,-2.44127284969068e-06
-122.66,36.58,3.35266664052686e-06,3.57776663135718e-05,-1.24743607459207e-05
-122.62,36.58,3.14476062809485e-06,2.76384062481113e-05,-2.39037371295872e-05
-122.58,36.58,2.7463650092684e-06,2.32949380263996e-05,-2.42406537055198e-05
-122.54,36.58,2.3423541141764e-06,2.04017804128291e-05,-1.75744337214545e-05
-122.5,36.58,2.04944688548549e-06,1.36012699927377e-05,-6.32793612066747e-06
-122.46,36.58,1.94398128347437e-06,3.41842606207195e-05,6.47576970730788e-05
-122.42,36.58,3.02327623469235e-06,0.000127906636862239,0.000119225480317792
-122.38,36.58,5.01036757332221e-06,0.000133084428420561,2.48339717117727e-05
-122.34,36.58,5.42426710185176e-06,-1.4855954815492e-05,9.03825567172138e-06
